app_id,status,name,type,required_age,platforms,metacritic_score,category_ids,categories,genre_ids,genres,recommendations
2420,True,The Ship: Single Player,game,0,windows,NA,2,Single-player,1:23:3,Action:Indie:RPG,381
2430,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2450,True,Bloody Good Time,game,0,windows,73,2:1:22,Single-player:Multi-player:Steam Achievements,1,Action,777
2460,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2500,True,Shadowgrounds,game,0,windows:mac,74,2:1:24:29:44,Single-player:Multi-player:Shared/Split Screen:Steam Trading Cards:Remote Play Together,1,Action,1014
2505,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2510,True,Shadowgrounds Demo,demo,0,windows,74,2:10,Single-player:Game demo,1,Action,NA
2520,True,Gumboy - Crazy Adventures™,game,0,windows,69,2,Single-player,4:23,Casual:Indie,NA
2525,True,Gumboy - Crazy Adventures™,game,0,windows,69,2,Single-player,4:23,Casual:Indie,NA
2530,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2540,True,RIP - Trilogy™,game,0,windows,NA,2:1:9,Single-player:Multi-player:Co-op,4:23,Casual:Indie,228
2545,True,RIP - Trilogy™,game,0,windows,NA,2:1:9,Single-player:Multi-player:Co-op,4:23,Casual:Indie,228
2550,True,RIP - Trilogy™,game,0,windows,NA,2:1:9,Single-player:Multi-player:Co-op,4:23,Casual:Indie,228
2570,True,Vigil: Blood Bitterness™,game,0,windows,61,2,Single-player,23:3,Indie:RPG,109
2590,True,Alpha Prime,game,0,windows,59,2,Single-player,1,Action,651
2600,True,Vampire: The Masquerade - Bloodlines,game,0,windows,80,2,Single-player,1,Action,7825
2610,True,GUN™,game,0,windows,76,2,Single-player,1,Action,973
2620,True,Call of Duty®,game,0,windows,91,2:1,Single-player:Multi-player,1,Action,2374
2625,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2630,True,Call of Duty® 2,game,0,windows:mac,86,2:1,Single-player:Multi-player,1,Action,3683
2635,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2640,True,Call of Duty: United Offensive,game,0,windows,87,2:1,Single-player:Multi-player,1,Action,795
2645,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2680,True,The History Channel®: Civil War,advertising,0,windows,NA,2,Single-player,1,Action,NA
2690,True,Empires: Dawn of the Modern World,advertising,0,windows,NA,2:1,Single-player:Multi-player,2,Strategy,NA
2700,True,RollerCoaster Tycoon® 3: Platinum,game,0,windows:mac,81,2,Single-player,28:2,Simulation:Strategy,3638
2710,True,Act of War: Direct Action,game,0,windows,82,2:1,Single-player:Multi-player,1,Action,305
2720,True,ThreadSpace: Hyperbol,game,0,windows,NA,2:1:17,Single-player:Multi-player:Includes level editor,1:23:2,Action:Indie:Strategy,NA
2724,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2725,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2726,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2730,True,ThreadSpace: Hyperbol Demo,demo,0,windows,NA,2:1:10,Single-player:Multi-player:Game demo,1:2,Action:Strategy,NA
2740,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2760,True,Neverwinter Nights™ 2 Platinum,advertising,0,windows,82,2:1,Single-player:Multi-player,3,RPG,219
2767,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2768,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2770,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2780,True,ARMA: Combat Operations,game,0,windows,74,2:1:17,Single-player:Multi-player:Includes level editor,1,Action,207
2790,True,Atari 80 Classics in One,advertising,0,windows,70,2:1,Single-player:Multi-player,4,Casual,NA
2800,True,X2: The Threat,game,0,windows,72,2:13:23,Single-player:Captions available:Steam Cloud,2,Strategy,262
2810,True,X3: Reunion,game,0,windows:mac:linux,71,2:13:23,Single-player:Captions available:Steam Cloud,2,Strategy,368
2820,True,X3: Terran Conflict,game,0,windows:mac:linux,73,2:22:28:13:23,Single-player:Steam Achievements:Full controller support:Captions available:Steam Cloud,1:28:2,Action:Simulation:Strategy,1604
2826,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2827,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2840,True,X: Beyond the Frontier,game,0,windows,67,2:23,Single-player:Steam Cloud,28:2,Simulation:Strategy,167
2850,True,X: Tension,game,0,windows,NA,2:23,Single-player:Steam Cloud,28:2,Simulation:Strategy,NA
2860,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2870,True,X Rebirth,game,0,windows:mac:linux,33,2:22:28:29:13:30:23,Single-player:Steam Achievements:Full controller support:Steam Trading Cards:Captions available:Steam Workshop:Steam Cloud,1:28,Action:Simulation,4985
2900,True,688(I) Hunter/Killer,game,0,windows,NA,2:1,Single-player:Multi-player,2,Strategy,114
2910,True,Fleet Command,game,0,windows,NA,2,Single-player,2,Strategy,228
2920,True,Sub Command,game,0,windows,84,2:1:9:17,Single-player:Multi-player:Co-op:Includes level editor,2,Strategy,NA
2930,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2950,True,Jagged Alliance 2: Unfinished Business,advertising,0,windows,NA,NA,NA,NA,NA,NA
2990,True,FlatOut 2™,game,0,windows,76,2,Single-player,9,Racing,7377
3000,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3010,True,Xpand Rally,game,0,windows,82,2:1,Single-player:Multi-player,9,Racing,221
3020,True,Call of Juarez,game,0,windows,72,2:1:29,Single-player:Multi-player:Steam Trading Cards,1,Action,1077
3030,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3040,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3050,True,Xpand Rally Xtreme,game,0,windows,NA,2:1,Single-player:Multi-player,9,Racing,132
3130,True,Men of War: Red Tide,game,0,windows,77,2:23,Single-player:Steam Cloud,2,Strategy,404
3150,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3160,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3170,True,King's Bounty: Armored Princess,game,0,windows:mac,82,2:23,Single-player:Steam Cloud,3:2,RPG:Strategy,578
3190,True,King's Bounty Armored Princess Demo,demo,0,windows,82,2:10,Single-player:Game demo,3,RPG,NA
3200,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3205,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3210,True,Painkiller Demo,demo,0,windows,NA,2:10,Single-player:Game demo,1,Action,NA
3220,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3230,True,Genesis Rising,game,0,windows,57,2:1,Single-player:Multi-player,2,Strategy,106
3260,True,Safecracker: The Ultimate Puzzle Adventure,game,0,windows,69,2,Single-player,25:4,Adventure:Casual,338
3270,True,Painkiller Overdose,game,0,windows,65,2:1,Single-player:Multi-player,1,Action,527
3273,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3280,True,Painkiller Overdose Demo,demo,0,windows,65,2:1:10,Single-player:Multi-player:Game demo,1,Action,NA
3300,True,Bejeweled 2 Deluxe,game,0,windows:mac,NA,2:41:42,Single-player:Remote Play on Phone:Remote Play on Tablet,4,Casual,234
3302,True,Bejeweled 2 Deluxe Free Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
3310,True,Chuzzle Deluxe,game,0,windows:mac,NA,2,Single-player,4,Casual,345
3312,True,Chuzzle Deluxe Free Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
3320,True,Insaniquarium Deluxe,game,0,windows,NA,2,Single-player,4,Casual,2045
3322,True,Insaniquarium Deluxe Free Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
3330,True,Zuma Deluxe,game,0,windows:mac,NA,2,Single-player,4,Casual,1003
3332,True,Zuma Deluxe Free Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
3340,True,AstroPop Deluxe,game,0,windows,NA,2,Single-player,4,Casual,NA
3342,True,AstroPop Deluxe Free Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
3350,True,Bejeweled Deluxe,game,0,windows,NA,2:41:42,Single-player:Remote Play on Phone:Remote Play on Tablet,4,Casual,NA
3352,True,Bejeweled Deluxe Free Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
3360,True,Big Money! Deluxe,game,0,windows,NA,2,Single-player,4,Casual,NA
3362,True,Big Money! Deluxe Free Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
3370,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3372,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3380,True,Dynomite Deluxe,game,0,windows,NA,2,Single-player,4,Casual,104
3382,True,Dynomite Deluxe Free Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
3390,True,Feeding Frenzy 2 Deluxe,game,0,windows,NA,2,Single-player,4,Casual,489
3392,True,Feeding Frenzy 2 Deluxe Free Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
3400,True,Hammer Heads Deluxe,game,0,windows,NA,2,Single-player,4,Casual,NA
3402,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3410,True,Heavy Weapon Deluxe,game,0,windows,NA,2,Single-player,4,Casual,135
3412,True,Heavy Weapon Deluxe Free Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
3420,True,Iggle Pop Deluxe,game,0,windows,NA,2,Single-player,4,Casual,NA
3422,True,Iggle Pop Deluxe Free Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
3430,True,Pizza Frenzy Deluxe,game,0,windows,NA,2,Single-player,4,Casual,NA
3432,True,Pizza Frenzy Deluxe Free Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
3442,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3450,True,Typer Shark! Deluxe,game,0,windows,NA,2,Single-player,4,Casual,145
3452,True,Typer Shark! Deluxe Free Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
3460,True,Talismania Deluxe,game,0,windows,NA,2,Single-player,4,Casual,NA
3462,True,Talismania Deluxe Free Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
3470,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3472,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3480,True,Peggle Deluxe,game,0,windows:mac,NA,2:41:42,Single-player:Remote Play on Phone:Remote Play on Tablet,4,Casual,1733
3482,True,Peggle Deluxe Free Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
3483,True,Peggle Extreme,game,0,windows,NA,2:41:42,Single-player:Remote Play on Phone:Remote Play on Tablet,4,Casual,NA
3490,True,Venice Deluxe,game,0,windows,NA,2,Single-player,4,Casual,NA
3492,True,Venice Deluxe Free Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
3500,True,Mystery P.I.™ - The Lottery Ticket,game,0,windows,NA,2,Single-player,4,Casual,NA
3502,True,Mystery P.I.™ - The Lottery Ticket Free Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
3510,True,Amazing Adventures The Lost Tomb™,game,0,windows,NA,2,Single-player,4,Casual,NA
3512,True,Amazing Adventures The Lost Tomb™ Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
3520,True,Mystery P.I.™ - The Vegas Heist,game,0,windows,NA,2,Single-player,4,Casual,NA
3522,True,Mystery P.I.™ - The Vegas Heist Free Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
3530,True,Amazing Adventures Around the World,game,0,windows,NA,2,Single-player,4,Casual,NA
3532,True,Amazing Adventures Around the World Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
3540,True,Peggle™ Nights,game,0,windows:mac,76,2:41:42,Single-player:Remote Play on Phone:Remote Play on Tablet,4,Casual,551
3542,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3560,True,Bejeweled Twist,game,0,windows,78,2,Single-player,4:2,Casual:Strategy,198
3562,True,Bejeweled Twist Free Demo,demo,0,windows,78,2:10,Single-player:Game demo,4,Casual,NA
3570,True,Mystery P.I.™ - The New York Fortune,game,0,windows,NA,2,Single-player,4,Casual,NA
3572,True,Mystery P.I.™ - The New York Fortune Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
3580,True,The Wizard's Pen™,game,0,windows,NA,2,Single-player,4,Casual,NA
3582,True,The Wizard's Pen™ Free Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
3590,True,Plants vs. Zombies GOTY Edition,game,0,windows:mac,87,2:22:41:42,Single-player:Steam Achievements:Remote Play on Phone:Remote Play on Tablet,2,Strategy,38776
3592,True,Plants vs. Zombies Demo,demo,0,windows,87,2:10,Single-player:Game demo,2,Strategy,NA
3599,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3600,True,Escape Rosecliff Island,game,0,windows:mac,NA,2,Single-player,4,Casual,NA
3602,True,Escape Rosecliff Island Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
3610,True,Mystery P.I. - Lost in Los Angeles,game,0,windows,NA,2,Single-player,4,Casual,NA
3612,True,Mystery P.I. - Lost in Los Angeles Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
3620,True,Zuma's Revenge!,game,0,windows,78,2:22:15,Single-player:Steam Achievements:Stats,1:4,Action:Casual,667
3622,True,Zuma's Revenge! Demo,demo,0,windows,78,2:10,Single-player:Game demo,1:4,Action:Casual,NA
3629,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3630,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3632,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3640,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3642,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3650,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3652,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3700,True,Sniper Elite,game,0,windows,76,2:29,Single-player:Steam Trading Cards,1,Action,1735
3710,True,Judge Dredd: Dredd vs. Death,game,0,windows,55,2:1:9,Single-player:Multi-player:Co-op,1,Action,681
3720,True,Evil Genius,game,0,windows,75,2,Single-player,2,Strategy,2415
3730,True,Aliens versus Predator Classic 2000,game,0,windows,NA,2:1,Single-player:Multi-player,1,Action,1748
3750,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3800,True,Advent Rising,game,0,windows,70,2:29,Single-player:Steam Trading Cards,1,Action,285
3810,True,BloodRayne,game,0,windows,65,2:29,Single-player:Steam Trading Cards,1,Action,442
3820,True,BloodRayne 2,game,0,windows,67,2:29,Single-player:Steam Trading Cards,1,Action,348
3830,True,Psychonauts,game,0,windows:mac:linux,87,2:22:29:18:23:41:42,Single-player:Steam Achievements:Steam Trading Cards:Partial Controller Support:Steam Cloud:Remote Play on Phone:Remote Play on Tablet,1,Action,5667
3838,True,Psychonauts Original Soundtrack,music,0,windows:mac:linux,NA,NA,NA,1,Action,NA
3839,True,Psychonauts Original Score,music,0,windows:mac:linux,NA,NA,NA,1,Action,NA
3840,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3850,True,BloodRayne 2 Demo,demo,0,windows,67,2:10,Single-player:Game demo,1,Action,NA
3900,True,Sid Meier's Civilization® IV,game,0,windows:mac,94,2:1:17,Single-player:Multi-player:Includes level editor,2,Strategy,1535
3910,True,Sid Meier's Civilization® III Complete,game,0,windows,90,2:1:17,Single-player:Multi-player:Includes level editor,2,Strategy,2834
3920,True,Sid Meier's Pirates!,game,0,windows,88,2,Single-player,3,RPG,3279
3960,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3970,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3980,True,CivCity: Rome,game,0,windows,67,2,Single-player,2,Strategy,372
3990,True,Civilization IV®: Warlords,game,0,windows:mac,84,2,Single-player,2,Strategy,166
4000,True,Garry's Mod,game,0,windows:mac:linux,NA,2:1:49:36:47:9:38:48:27:22:29:13:30:23:8:17:42,Single-player:Multi-player:PvP:Online PvP:LAN PvP:Co-op:Online Co-op:LAN Co-op:Cross-Platform Multiplayer:Steam Achievements:Steam Trading Cards:Captions available:Steam Workshop:Steam Cloud:Valve Anti-Cheat enabled:Includes level editor:Remote Play on Tablet,23:28,Indie:Simulation,516242
4010,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4020,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4100,True,Poker Superstars II,game,0,windows,NA,2,Single-player,4:2:23,Casual:Strategy:Indie,NA
4102,True,Poker Superstars II Demo,demo,0,windows,NA,2:10,Single-player:Game demo,4,Casual,NA
4200,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4206,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4207,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4210,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4230,True,RACE - The WTCC Game,game,0,windows,NA,2:1,Single-player:Multi-player,9,Racing,NA
4240,True,RACE - The WTCC Game,game,0,windows,NA,2:1,Single-player:Multi-player,9,Racing,NA
4260,True,RACE 07 Demo,demo,0,windows,83,2:1:10,Single-player:Multi-player:Game demo,9,Racing,NA
4270,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4280,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4290,True,RACE: Caterham Expansion,game,0,windows,NA,2:1,Single-player:Multi-player,9,Racing,NA
4300,True,RoboBlitz,game,0,windows,80,2:18:17,Single-player:Partial Controller Support:Includes level editor,1:23,Action:Indie,NA
4310,True,RoboBlitz Demo,demo,0,windows,80,2:10,Single-player:Game demo,1:23,Action:Indie,NA
4320,True,STAR TREK®: D-A-C,advertising,0,windows,50,2:1:9:22,Single-player:Multi-player:Co-op:Steam Achievements,1,Action,NA
4329,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4330,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4400,True,City Life,advertising,0,windows,NA,2,Single-player,2:28,Strategy:Simulation,NA
4410,True,City Life Deluxe,advertising,0,windows,NA,2,Single-player,2:28,Strategy:Simulation,NA
4420,True,Silverfall,game,0,windows,62,2,Single-player,3,RPG,NA
4440,True,Silverfall Demo,demo,0,windows,62,2:10,Single-player:Game demo,3,RPG,NA
4450,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4460,True,City Life 2008,game,0,windows,NA,2,Single-player,28:2,Simulation:Strategy,133
4470,True,Silverfall: Earth Awakening,game,0,windows,NA,2:1,Single-player:Multi-player,3,RPG,NA
4480,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4500,True,S.T.A.L.K.E.R.: Shadow of Chernobyl,game,0,windows,82,2:1:49:36:47:23,Single-player:Multi-player:PvP:Online PvP:LAN PvP:Steam Cloud,1:3,Action:RPG,13681
4520,True,Full Spectrum Warrior,game,0,windows,80,2:1:9,Single-player:Multi-player:Co-op,1:2,Action:Strategy,175
4530,True,Full Spectrum Warrior: Ten Hammers,game,0,windows,70,2:1:9,Single-player:Multi-player:Co-op,1:2,Action:Strategy,126
4540,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4550,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4560,True,Company of Heroes - Legacy Edition,game,18,windows,93,2:1:29:30:23,Single-player:Multi-player:Steam Trading Cards:Steam Workshop:Steam Cloud,1:2,Action:Strategy,3518
4570,True,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",game,16,windows,86,2:1:29:23,Single-player:Multi-player:Steam Trading Cards:Steam Cloud,2,Strategy,3648
4580,True,"Warhammer® 40,000: Dawn of War® - Dark Crusade",game,16,windows,87,2:1:23,Single-player:Multi-player:Steam Cloud,2,Strategy,3779
4590,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4600,True,Full Pipe,advertising,0,windows,NA,2,Single-player,23:25,Indie:Adventure,NA
4610,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4700,True,Total War: MEDIEVAL II – Definitive Edition,game,0,windows:mac:linux,NA,2:1:29,Single-player:Multi-player:Steam Trading Cards,2,Strategy,13469
4710,True,Medieval II: Total War™ Demo,demo,0,windows,NA,2:10,Single-player:Game demo,2,Strategy,NA
4720,True,Condemned: Criminal Origins,game,18,windows,78,2,Single-player,1,Action,1203
4730,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4760,True,Rome: Total War™ - Collection,game,0,windows,92,2:1:29,Single-player:Multi-player:Steam Trading Cards,2,Strategy,9222
4770,True,Rome: Total War™ - Alexander,game,0,windows,79,2:1,Single-player:Multi-player,2,Strategy,538
4780,True,Medieval II: Total War™ Kingdoms,game,0,windows:mac:linux,85,2:1,Single-player:Multi-player,2,Strategy,544
4790,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4800,True,Heroes of Annihilated Empires,game,0,windows,65,2:1,Single-player:Multi-player,2,Strategy,286
4808,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4810,True,Heroes of Annihilated Empires Demo,demo,0,windows,65,2:10,Single-player:Game demo,2,Strategy,NA
4820,True,Heroes... Multiplayer Demo,demo,0,windows,65,1:10,Multi-player:Game demo,2,Strategy,NA
4830,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4850,True,Cossacks: Back to War,game,0,windows,60,2:1,Single-player:Multi-player,2,Strategy,1418
4856,True,Cossacks: Campaign Expansion,dlc,0,windows,NA,2:21,Single-player:Downloadable Content,2,Strategy,NA
4870,True,Cossacks: Art of War,game,0,windows,NA,2,Single-player,2,Strategy,153
4880,True,Cossacks: European Wars,game,0,windows,74,2,Single-player,2,Strategy,259
4890,True,Cossacks II: Battle for Europe,game,0,windows,69,2:1:49:36:37:44,Single-player:Multi-player:PvP:Online PvP:Shared/Split Screen PvP:Remote Play Together,2,Strategy,467
4900,True,Zen of Sudoku,game,0,windows,NA,2,Single-player,4:23,Casual:Indie,NA
4910,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4920,True,Natural Selection 2,game,0,windows,80,1:49:36:22:29:30:23:8:17,Multi-player:PvP:Online PvP:Steam Achievements:Steam Trading Cards:Steam Workshop:Steam Cloud:Valve Anti-Cheat enabled:Includes level editor,1:23:2,Action:Indie:Strategy,7347
4930,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4931,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4932,True,Natural Selection 2,game,0,windows,80,1:49:36:22:29:30:23:8:17,Multi-player:PvP:Online PvP:Steam Achievements:Steam Trading Cards:Steam Workshop:Steam Cloud:Valve Anti-Cheat enabled:Includes level editor,1:23:2,Action:Indie:Strategy,7347
4940,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5000,True,Painkiller Overdose Teaser,movie,0,windows,NA,NA,NA,NA,NA,NA
5001,True,Overlord™ Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
5002,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5003,True,Shadowgrounds Survivor Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
5004,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5005,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5006,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5007,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5008,True,Alpha Prime Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
5009,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5010,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5011,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5012,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5013,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5014,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5015,True,Team Fortress 2: Meet the Heavy (German),movie,0,windows,NA,NA,NA,1,Action,NA
5016,True,Team Fortress 2: Meet the Heavy (French),movie,0,windows,NA,NA,NA,1,Action,NA
5017,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5018,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5019,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5020,True,Dawn of War - Soulstorm HD Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
5021,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5022,True,Overlord™: Raising Hell Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
5023,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5024,True,Tom Clancy's Rainbow Six® Vegas 2 Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
5025,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5026,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5027,True,Ghost Recon Advanced Warfighter® HD Trailer,movie,0,windows,NA,NA,NA,1,Action,NA
5028,True,Unreal Tournament 3 HD Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
5030,True,Assassin's Creed™ HD Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
5031,True,Trackmania Nations Forever Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
5032,True,Team Fortress 2: Meet the Scout (English),movie,0,windows,NA,NA,NA,1,Action,NA
5033,True,Team Fortress 2: Meet the Scout (French),movie,0,windows,NA,NA,NA,1,Action,NA
5034,True,Team Fortress 2: Meet the Scout (German),movie,0,windows,NA,NA,NA,1,Action,NA
5035,True,Team Fortress 2: Meet the Scout (Russian),movie,0,windows,NA,NA,NA,1,Action,NA
5036,True,Team Fortress 2: Meet the Scout (Spanish),movie,0,windows,NA,NA,NA,1,Action,NA
5037,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,True,Sam & Max: Season 2 Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
5039,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5041,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5042,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5043,True,Trials 2 Official Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
5044,True,Trials 2 - Bumps 'n Bruises Trailer,movie,0,windows,NA,NA,NA,NA,NA,NA
